"name","username","time","timestamp","text"
"Katrin Boniface","@KatBoniface","Oct 17, 2019 2:03 AM","1571274217","
  hmm. I'm not sure how heavily I would lean on it. I ran into language issues (e.g. rudimentary mongol, no arabic), but iirc ""travelled with"" is more like leapfrogged basecamps, though of course could vary by campaign (as could the tümen, as numbers were more recommended capacity)
"
"Oswald Boniface","@native_cunning","Oct 17, 2019 1:59 AM","1571273947","
  @ScotTories

All you need to know about the #DUP in two Photographs.pic.twitter.com/q4qqct0DDU
"
"Katrin Boniface","@KatBoniface","Oct 17, 2019 1:57 AM","1571273823","
  ""They're so fast!!!"" ""yeah, no baggage train""

I'm still sad I didn't keep a backup of that paper.
"
"Katrin Boniface","@KatBoniface","Oct 17, 2019 1:55 AM","1571273731","
  Math aside, tümen were military arrangements and neither stationary nor tied to family units? Like...that was the whole point?
"
"BonifaceConsultingOT","@BonifaceOTs","Oct 17, 2019 1:54 AM","1571273652","
  18-year-old Winnipeg woman with terminal cancer casts 1st vote, urges others to do the samehttps://www.cbc.ca/news/canada/manitoba/maddison-yetman-winnipeg-cancer-diagnosis-vote-1.5322201 …
"
"Audrey Gordon MLA for Southdale","@AudreySouthdale","Oct 17, 2019 1:51 AM","1571273487","
  Watching an exciting match-up between the St. Boniface Seals and the St. Vital Falcons.  #hockey #mbpolipic.twitter.com/lpdFXgFpii – at Southdale Community Centre
"
"Kimonos  👘 ✈ 👘 ✈","@Or_meh_me","Oct 17, 2019 1:41 AM","1571272888","
  Dr Boniface was writing scriptures and preparing for bible study while sexually harassing a student!!!!!! What the flying fuq????!!! #SexForGrades
"
"Boniface Perera","@Bonifaceperera3","Oct 17, 2019 1:40 AM","1571272853","
  Little Keisha
"
"Shannon Says....","@shannongailmc","Oct 17, 2019 1:16 AM","1571271415","
  Hey neighbor!  I’m in St Boniface
"
"Emmanuel Matambo (Ph.D)","@EKMatambo","Oct 17, 2019 1:12 AM","1571271161","
  Zikomo bakulu
"
"Bijaya Shrestha","@boniface59","Oct 17, 2019 12:55 AM","1571270115","
  He led police on nearly an hourlong, 72½-mile pursuit on a motorcycle from Walmart in Springfield to just north of the town of Noti.

Jesse Leon...https://www.registerguard.com/news/20191016/motorcyclist-arrested-after-leading-springfield-police-on-nearly-hourlong-chase …
"
"Bijaya Shrestha","@boniface59","Oct 17, 2019 12:52 AM","1571269958","
  The 30-year-old woman accused of throwing Molotov cocktails and breaking into Elk Horn Brewery on Tuesday morning has been charged with three felonies.

Courtney...https://www.registerguard.com/news/20191016/woman-charged-for-damage-to-elk-horn-brewery-building-for-second-time …
"
"michael boniface","@michaelbonifac","Oct 17, 2019 12:51 AM","1571269874","
  Was gonna tag u in this earlier 
"
"Bijaya Shrestha","@boniface59","Oct 17, 2019 12:49 AM","1571269770","
  Mrs Bouquet, please https://www.facebook.com/bijaya.k.shrestha.9/posts/3104135456280168 …
"
"Official Boniface","@OfficialBonifa1","Oct 17, 2019 12:47 AM","1571269651","
  Shaye
"
"Bijaya Shrestha","@boniface59","Oct 17, 2019 12:47 AM","1571269636","
  https://www.facebook.com/bijaya.k.shrestha.9/posts/3104132962947084 …
"
"Official Boniface","@OfficialBonifa1","Oct 17, 2019 12:46 AM","1571269617","
  Hello
"
"Boniface","@Bonifac91163270","Oct 17, 2019 12:33 AM","1571268795","
  Est-ce que les résultats sont au rendez-vous ?
"
